date,img,color
2017-01-30 12:29:23,624,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2017-01-30 12:29:23,4485,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2017-01-30 12:29:23,9436,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-01-30 12:29:23,9238,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-01-30 12:29:23,7951,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2017-01-30 12:29:23,6664,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-01-30 12:29:23,4684,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-01-30 12:29:23,1316,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2017-01-30 12:29:23,2209,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2017-01-30 12:29:23,1416,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2017-01-30 12:29:23,7357,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2017-01-30 12:29:23,723,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2017-01-30 12:29:23,9832,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2017-01-30 12:29:23,3001,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2017-01-30 12:29:23,8149,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-01-30 12:29:23,9139,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2017-01-30 12:29:23,3199,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2017-01-30 12:29:23,8347,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2017-01-30 12:29:23,3792,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2017-01-30 12:29:23,5872,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-01-30 12:29:23,5178,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-01-30 12:29:23,2308,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-01-30 12:29:23,6466,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-01-30 12:29:23,3298,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-01-30 12:29:23,8545,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2017-01-30 12:29:23,6763,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2017-01-30 12:29:23,8644,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2017-01-30 12:29:23,1614,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2017-01-30 12:29:23,7654,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2017-01-30 12:29:23,1218,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2017-01-30 12:29:23,327,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2017-01-30 12:29:23,920,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2017-01-30 12:29:23,2110,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2017-01-30 12:29:23,5278,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2017-01-30 12:29:23,5674,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2017-01-30 12:29:23,8743,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2017-01-30 12:29:23,3595,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2017-01-30 12:29:23,4287,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2017-01-30 12:29:23,6367,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2017-01-30 12:29:23,3891,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2017-01-30 12:29:23,4783,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2017-01-30 12:29:23,1514,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2017-01-30 12:29:23,129,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2017-01-30 12:29:23,2506,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2017-01-30 12:29:23,5773,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2017-01-30 12:29:23,4585,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2017-01-30 12:29:23,7258,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2017-01-30 12:29:23,3693,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2017-02-15 20:52:50,2710,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2017-02-15 20:52:50,4591,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2017-02-15 20:52:50,1818,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2017-02-15 20:52:50,7759,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2017-02-15 20:52:50,6967,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2017-02-15 20:52:50,1322,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2017-02-15 20:52:50,9343,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2017-02-15 20:52:50,7561,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2017-02-15 20:52:50,1224,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2017-02-15 20:52:50,7462,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2017-02-15 20:52:50,4986,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2017-02-15 20:52:50,3106,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2017-02-15 20:52:50,1124,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2017-02-15 20:52:50,333,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2017-02-15 20:52:50,5779,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2017-02-15 20:52:50,8155,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2017-02-15 20:52:50,4491,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2017-02-15 20:52:50,4095,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2017-02-15 20:52:50,6076,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2017-02-15 20:52:50,1422,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2017-02-15 20:52:50,5878,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2017-02-15 20:52:50,7264,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2017-02-15 20:52:50,4194,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2017-02-15 20:52:50,3304,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2017-02-15 20:52:50,1520,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2017-02-15 20:52:50,2908,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2017-02-15 20:52:50,4293,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2017-02-15 20:52:50,2809,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2017-02-15 20:52:50,5680,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2017-02-15 20:52:50,8254,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2017-02-15 20:52:50,8650,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2017-02-15 20:52:50,8749,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2017-02-15 20:52:50,531,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2017-02-15 20:52:50,9739,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2017-02-15 20:52:50,8551,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2017-02-15 20:52:50,7660,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2017-02-15 20:52:50,7165,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2017-02-15 20:52:50,4789,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2017-02-15 20:52:50,3205,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2017-02-15 20:52:50,926,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2017-02-15 20:52:50,5977,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2017-02-15 20:52:50,729,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2017-02-15 20:52:50,9145,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2017-02-15 20:52:50,234,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2017-02-15 20:52:50,6175,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2017-02-15 20:52:50,3007,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2017-02-15 20:52:50,9838,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2017-02-15 20:52:50,7363,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2017-02-15 20:52:50,5581,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2017-02-15 20:52:50,1620,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2017-02-15 20:52:50,4888,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2017-02-15 20:52:50,4392,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2017-02-15 20:52:50,7066,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2017-02-15 20:52:50,3403,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2017-02-15 20:52:50,8056,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2017-02-15 20:52:50,9244,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2017-02-15 20:52:50,1718,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2017-02-15 20:52:50,4690,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2017-02-15 20:52:50,9046,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2017-02-15 20:52:50,6670,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2017-02-15 20:52:50,9442,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2017-02-15 20:52:50,3601,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2017-02-15 20:52:50,2116,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2017-02-15 20:52:50,6373,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2017-02-15 20:52:50,8452,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2017-02-15 20:52:50,6571,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-02-15 20:52:50,7957,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2017-02-15 20:52:50,2611,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2017-02-15 20:52:50,8848,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2017-02-15 20:52:50,8947,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2017-02-15 20:52:50,2512,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2017-02-15 20:52:50,630,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2017-02-15 20:52:50,6274,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2017-02-15 20:52:50,135,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2017-02-15 20:52:50,5085,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2017-02-15 20:52:50,8353,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2017-02-15 20:52:50,9541,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2017-02-15 20:52:50,828,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2017-02-15 20:52:50,6472,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2017-02-15 20:52:50,1025,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2017-02-15 20:52:50,5383,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2017-02-15 20:52:50,2017,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-02-15 20:52:50,7858,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-02-15 20:52:50,2413,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-02-15 20:52:50,1918,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-02-15 20:52:50,2215,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-02-15 20:52:50,2314,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2017-02-15 20:52:50,6868,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2017-02-15 20:52:50,6769,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2017-02-15 20:52:50,3897,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2017-02-15 20:52:50,432,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2017-02-15 20:52:50,3699,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2017-02-15 20:52:50,36,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2017-02-15 20:52:50,5482,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2017-02-15 20:52:50,9640,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2017-02-15 20:52:50,3502,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2017-02-15 20:52:50,5284,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2017-02-15 20:52:50,5184,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2017-02-15 20:52:50,3798,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2017-02-15 20:52:50,3996,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2017-02-18 04:54:38,8458,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2017-02-18 04:54:38,42,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2017-02-18 04:54:38,2221,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2017-02-18 04:54:38,2023,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2017-02-18 04:54:38,5190,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2017-02-18 04:54:38,5686,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2017-02-18 04:54:38,8854,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2017-02-18 04:54:38,6676,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2017-02-18 04:54:38,8260,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2017-02-18 04:54:38,1724,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2017-02-18 04:54:38,4696,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2017-02-18 04:54:38,3409,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2017-02-18 04:54:38,4398,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2017-02-18 04:54:38,9250,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2017-02-18 04:54:38,1428,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2017-02-18 04:54:38,7072,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2017-02-18 04:54:38,5983,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2017-02-18 04:54:38,4992,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2017-02-18 04:54:38,9547,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2017-02-18 04:54:38,7171,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2017-02-18 04:54:38,8755,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2017-02-18 04:54:38,1626,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2017-02-18 04:54:38,3903,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2017-02-18 04:54:38,9745,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2017-02-18 04:54:38,4795,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2017-02-18 04:54:38,6775,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2017-02-18 04:54:38,7963,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2017-02-18 04:54:38,7666,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2017-02-18 04:54:38,6082,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2017-02-18 04:54:38,1031,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2017-02-18 04:54:38,2518,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2017-02-18 04:54:38,5091,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2017-02-18 04:54:38,8557,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2017-02-18 04:54:38,834,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2017-02-18 04:54:38,2122,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2017-02-18 04:54:38,4299,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2017-02-18 04:54:38,5389,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2017-02-18 04:54:38,4200,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2017-02-18 04:54:38,6379,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2017-02-18 04:54:38,3607,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2017-02-18 04:54:38,5587,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2017-02-18 04:54:38,537,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2017-02-18 04:54:38,7270,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2017-02-18 04:54:38,7864,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2017-02-18 04:54:38,2914,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2017-02-18 04:54:38,3310,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2017-02-18 04:54:38,8062,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2017-02-18 04:54:38,141,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2017-02-18 04:54:38,438,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2017-02-18 04:54:38,5488,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2017-02-18 04:54:38,2815,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2017-02-18 04:54:38,1526,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2017-02-18 04:54:38,4894,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2017-02-18 04:54:38,2716,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2017-02-18 04:54:38,339,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2017-02-18 04:54:38,6478,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2017-02-18 04:54:38,2320,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2017-02-18 04:54:38,8161,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2017-02-18 04:54:38,6874,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2017-02-18 04:54:38,6181,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2017-02-18 04:54:38,9052,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2017-02-18 04:54:38,8359,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2017-02-18 04:54:38,3508,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2017-02-18 04:54:38,1130,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2017-02-18 04:54:38,2617,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2017-02-18 04:54:38,7567,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2017-02-18 04:54:38,9349,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2017-02-18 04:54:38,1328,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2017-02-18 04:54:38,7765,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2017-02-18 04:54:38,735,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
